Site_name,Plot_no,Site_plot_code,Date,Tree_individual_no,Tree_ID,Tree_dbh_cm,Tree_height_m,Tree_N_lianas,Liana_dbh_cm,Tree_notes,Subplot_radius_m
Sabahmas small steep,1,F15P1,17/10/2017,3024,Ficus,20.5,NA,10,6.3,Multiple stems,20
Sabahmas small steep,1,F15P1,17/10/2017,3024,Ficus,20.5,NA,10,2.2,Multiple stems,20
Sabahmas small steep,1,F15P1,17/10/2017,3024,Ficus,20.5,NA,10,2.3,Multiple stems,20
Sabahmas small steep,1,F15P1,17/10/2017,3024,Ficus,20.5,NA,10,3,Multiple stems,20
Sabahmas small steep,1,F15P1,17/10/2017,3024,Ficus,20.5,NA,10,3,Multiple stems,20
Sabahmas small steep,1,F15P1,17/10/2017,3024,Ficus,20.5,NA,10,3.8,Multiple stems,20
Sabahmas small steep,1,F15P1,17/10/2017,3024,Ficus,20.5,NA,10,3.8,Multiple stems,20
Sabahmas small steep,1,F15P1,17/10/2017,3024,Ficus,20.5,NA,10,2.5,Multiple stems,20
Sabahmas small steep,1,F15P1,17/10/2017,3024,Ficus,20.5,NA,10,2.7,Multiple stems,20
Sabahmas small steep,1,F15P1,17/10/2017,3024,Ficus,20.5,NA,10,3,Multiple stems,20
Sabahmas small steep,1,F15P1,17/10/2017,3027,Ficus,32.5,NA,3,6.8,,30
Sabahmas small steep,1,F15P1,17/10/2017,3027,Ficus,32.5,NA,3,4.8,,30
Sabahmas small steep,1,F15P1,17/10/2017,3027,Ficus,32.5,NA,3,4.4,,30
Sabahmas small steep,1,F15P1,17/10/2017,3028,Ficus,31,NA,3,9,,30
Sabahmas small steep,1,F15P1,17/10/2017,3028,Ficus,31,NA,3,10.5,,30
Sabahmas small steep,1,F15P1,17/10/2017,3028,Ficus,31,NA,3,4,,30
Sabahmas small steep,1,F15P1,17/10/2017,3029,Ficus,26.3,NA,5,4.5,Multiple stems,30
Sabahmas small steep,1,F15P1,17/10/2017,3029,Ficus,26.3,NA,5,4.3,Multiple stems,30
Sabahmas small steep,1,F15P1,17/10/2017,3029,Ficus,26.3,NA,5,3.2,Multiple stems,30
Sabahmas small steep,1,F15P1,17/10/2017,3029,Ficus,26.3,NA,5,3.5,Multiple stems,30
Sabahmas small steep,1,F15P1,17/10/2017,3029,Ficus,26.3,NA,5,4,Multiple stems,30
Sabahmas small steep,1,F15P1,17/10/2017,3030,Diospyros,11,10,1,3.5,,20
Sabahmas small steep,1,F15P1,17/10/2017,3031,Ficus,27.5,NA,2,3.2,,30
Sabahmas small steep,1,F15P1,17/10/2017,3031,Ficus,27.5,NA,2,4,,30
Sabahmas small steep,1,F15P1,17/10/2017,3034,Ficus,21.5,12,3,4,,20
Sabahmas small steep,1,F15P1,17/10/2017,3034,Ficus,21.5,12,3,2.2,,20
Sabahmas small steep,1,F15P1,17/10/2017,3034,Ficus,21.5,12,3,7.1,,20
Sabahmas small steep,1,F15P1,17/10/2017,3041,Ficus,22.5,NA,1,2.2,,20
Sabahmas small steep,1,F15P1,17/10/2017,3046,Ficus,34.5,13,2,5,,30
Sabahmas small steep,1,F15P1,17/10/2017,3046,Ficus,34.5,13,2,3.3,,30
Sabahmas small steep,1,F15P1,17/10/2017,3056,Ficus,24.5,NA,1,8,Multiple stems,20
Sabahmas small steep,1,F15P1,17/10/2017,3058,Ficus,24,NA,1,2,,20
Sabahmas small steep,1,F15P1,17/10/2017,3059,Ficus,25.5,NA,1,8.5,,30
Sabahmas small steep,1,F15P1,17/10/2017,3061,Ficus,25,NA,3,5,,30
Sabahmas small steep,1,F15P1,17/10/2017,3061,Ficus,25,NA,3,2,,30
Sabahmas small steep,1,F15P1,17/10/2017,3061,Ficus,25,NA,3,2,,30
Sabahmas small steep,2,F15P2,17/10/2017,3086,Ficus,24,11,2,3,,20
Sabahmas small steep,2,F15P2,17/10/2017,3086,Ficus,24,11,2,3.5,,20
Sabahmas small steep,2,F15P2,17/10/2017,3087,Ficus,30,NA,1,4.3,Multiple stems,30
Sabahmas small steep,2,F15P2,17/10/2017,3093,Ficus,21.5,NA,1,4,,20
Sabahmas small steep,2,F15P2,17/10/2017,3094,Ficus,30,12,3,2.2,,30
Sabahmas small steep,2,F15P2,17/10/2017,3094,Ficus,30,12,3,2.5,,30
Sabahmas small steep,2,F15P2,17/10/2017,3094,Ficus,30,12,3,3.6,,30
Sabahmas small steep,2,F15P2,17/10/2017,3095,Ficus,35,NA,2,4.5,,30
Sabahmas small steep,2,F15P2,17/10/2017,3095,Ficus,35,NA,2,3.2,,30
Sabahmas small steep,2,F15P2,17/10/2017,3097,Ficus,22,NA,2,4,,20
Sabahmas small steep,2,F15P2,17/10/2017,3097,Ficus,22,NA,2,2,,20
Sabahmas small steep,2,F15P2,17/10/2017,3099,Alstonia,17,14,2,3.5,,20
Sabahmas small steep,2,F15P2,17/10/2017,3099,Alstonia,17,14,2,2,,20
Sabahmas small steep,2,F15P2,17/10/2017,3100,Ficus,27,NA,11,2,,30
Sabahmas small steep,2,F15P2,17/10/2017,3100,Ficus,27,NA,11,6,,30
Sabahmas small steep,2,F15P2,17/10/2017,3100,Ficus,27,NA,11,5,,30
Sabahmas small steep,2,F15P2,17/10/2017,3100,Ficus,27,NA,11,4,,30
Sabahmas small steep,2,F15P2,17/10/2017,3100,Ficus,27,NA,11,3.5,,30
Sabahmas small steep,2,F15P2,17/10/2017,3100,Ficus,27,NA,11,2.5,,30
Sabahmas small steep,2,F15P2,17/10/2017,3100,Ficus,27,NA,11,4,,30
Sabahmas small steep,2,F15P2,17/10/2017,3100,Ficus,27,NA,11,2.8,,30
Sabahmas small steep,2,F15P2,17/10/2017,3100,Ficus,27,NA,11,2,,30
Sabahmas small steep,2,F15P2,17/10/2017,3100,Ficus,27,NA,11,4.6,,30
Sabahmas small steep,2,F15P2,17/10/2017,3100,Ficus,27,NA,11,2.5,,30
Sabahmas small steep,2,F15P2,17/10/2017,3102,Ficus,22,NA,2,3,Multiple stems,20
Sabahmas small steep,2,F15P2,17/10/2017,3102,Ficus,22,NA,2,3.2,Multiple stems,20
Sabahmas small steep,2,F15P2,17/10/2017,3115,Ficus,25.5,NA,2,7.5,,30
Sabahmas small steep,2,F15P2,17/10/2017,3115,Ficus,25.5,NA,2,5.5,,30
Sabahmas small steep,2,F15P2,17/10/2017,3119,Rinoreabengalensis,11.5,NA,1,4.5,,20
Sabahmas small steep,2,F15P2,17/10/2017,3121,Brownlowia,11,NA,1,2.7,,20
Sabahmas small steep,2,F15P2,17/10/2017,3132,Ficus,13.5,NA,3,2.8,Multiple stems,20
Sabahmas small steep,2,F15P2,17/10/2017,3132,Ficus,13.5,NA,3,6,Multiple stems,20
Sabahmas small steep,2,F15P2,17/10/2017,3132,Ficus,13.5,NA,3,7,Multiple stems,20
Sabahmas small steep,2,F15P2,17/10/2017,3136,Ficus,36,NA,10,6,,30
Sabahmas small steep,2,F15P2,17/10/2017,3136,Ficus,36,NA,10,4,,30
Sabahmas small steep,2,F15P2,17/10/2017,3136,Ficus,36,NA,10,3.5,,30
Sabahmas small steep,2,F15P2,17/10/2017,3136,Ficus,36,NA,10,3.6,,30
Sabahmas small steep,2,F15P2,17/10/2017,3136,Ficus,36,NA,10,2.8,,30
Sabahmas small steep,2,F15P2,17/10/2017,3136,Ficus,36,NA,10,2,,30
Sabahmas small steep,2,F15P2,17/10/2017,3136,Ficus,36,NA,10,2,,30
Sabahmas small steep,2,F15P2,17/10/2017,3136,Ficus,36,NA,10,3,,30
Sabahmas small steep,2,F15P2,17/10/2017,3136,Ficus,36,NA,10,2,,30
Sabahmas small steep,2,F15P2,17/10/2017,3136,Ficus,36,NA,10,4,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3145,Dryobalanopslanceolata,11.2,NA,1,2.1,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3154,Koilodepaslongifolium,14,NA,1,5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3159,Parashoreatomentella,15.2,NA,3,4,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3159,Parashoreatomentella,15.2,NA,3,4.2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3159,Parashoreatomentella,15.2,NA,3,2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3164,Palaquium,60,30,3,17.3,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3164,Palaquium,60,30,3,9,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3164,Palaquium,60,30,3,3,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3165,Koilodepaslongifolium,14.2,NA,4,8,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3165,Koilodepaslongifolium,14.2,NA,4,5.5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3165,Koilodepaslongifolium,14.2,NA,4,4.5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3165,Koilodepaslongifolium,14.2,NA,4,2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3167,Koilodepaslongifolium,11.8,11,3,2.8,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3167,Koilodepaslongifolium,11.8,11,3,3.6,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3167,Koilodepaslongifolium,11.8,11,3,4.4,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3169,Shorea,30,NA,3,6.4,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3169,Shorea,30,NA,3,5.5,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3169,Shorea,30,NA,3,2.3,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3171,Crudiatenuipes,20.4,18,2,6,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3171,Crudiatenuipes,20.4,18,2,3,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3174,Crudia,45,25,1,8,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3175,Shorea,20.9,18,3,5.3,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3175,Shorea,20.9,18,3,4.9,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3175,Shorea,20.9,18,3,3.3,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3177,Koilodepaslongifolium,16.5,NA,1,4.4,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3180,Koilodepaslongifolium,15.7,NA,1,5.5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3185,Koilodepaslongifolium,21.5,12,9,9.2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3185,Koilodepaslongifolium,21.5,12,9,7.7,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3185,Koilodepaslongifolium,21.5,12,9,4.6,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3185,Koilodepaslongifolium,21.5,12,9,7,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3185,Koilodepaslongifolium,21.5,12,9,3,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3185,Koilodepaslongifolium,21.5,12,9,4.2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3185,Koilodepaslongifolium,21.5,12,9,3.5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3185,Koilodepaslongifolium,21.5,12,9,2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3185,Koilodepaslongifolium,21.5,12,9,2.3,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3186,Ficus,55,NA,5,9.4,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3186,Ficus,55,NA,5,6.5,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3186,Ficus,55,NA,5,4.7,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3186,Ficus,55,NA,5,4.5,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3186,Ficus,55,NA,5,3,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3188,Palaquium,18,NA,2,6,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3188,Palaquium,18,NA,2,2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3190,Dryobalanopslanceolata,12,NA,3,2.8,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3190,Dryobalanopslanceolata,12,NA,3,2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3190,Dryobalanopslanceolata,12,NA,3,2.3,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3191,Shorea,13.2,NA,2,4,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3191,Shorea,13.2,NA,2,2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3192,Durio,20,NA,1,2,Based on S15b,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3194,Hopeaferruginea,20,11,4,3,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3194,Hopeaferruginea,20,11,4,2.2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3194,Hopeaferruginea,20,11,4,2.5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3194,Hopeaferruginea,20,11,4,3.5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3196,Shorea,50,28,5,4.8,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3196,Shorea,50,28,5,4.1,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3196,Shorea,50,28,5,15,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3196,Shorea,50,28,5,2.5,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3196,Shorea,50,28,5,4,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3202,Aglaia,19,NA,3,9,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3202,Aglaia,19,NA,3,4,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3202,Aglaia,19,NA,3,4,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3203,Shoreagibbosa,75,35,8,2.5,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3203,Shoreagibbosa,75,35,8,6,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3203,Shoreagibbosa,75,35,8,9,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3203,Shoreagibbosa,75,35,8,4,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3203,Shoreagibbosa,75,35,8,5,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3203,Shoreagibbosa,75,35,8,5,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3203,Shoreagibbosa,75,35,8,7,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3203,Shoreagibbosa,75,35,8,6.8,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3204,Koilodepaslongifolium,15,NA,1,5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3205,Shorea,15,NA,2,2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3205,Shorea,15,NA,2,2.5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3206,Shorea,16,NA,6,5,Multiple stems,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3206,Shorea,16,NA,6,12,Multiple stems,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3206,Shorea,16,NA,6,3,Multiple stems,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3206,Shorea,16,NA,6,2.5,Multiple stems,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3206,Shorea,16,NA,6,11,Multiple stems,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3206,Shorea,16,NA,6,7,Multiple stems,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3208,Shorea,50,28,4,3.5,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3208,Shorea,50,28,4,3.2,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3208,Shorea,50,28,4,2,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3208,Shorea,50,28,4,5,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3209,Drypeteslongifolia,12.4,NA,5,6,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3209,Drypeteslongifolia,12.4,NA,5,2.5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3209,Drypeteslongifolia,12.4,NA,5,2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3209,Drypeteslongifolia,12.4,NA,5,2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3209,Drypeteslongifolia,12.4,NA,5,3.5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3210,Diospyros,15,NA,5,5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3210,Diospyros,15,NA,5,2.5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3210,Diospyros,15,NA,5,3,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3210,Diospyros,15,NA,5,2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3210,Diospyros,15,NA,5,2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3212,Neonauclea,26,NA,1,2,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,3,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,5.5,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,4,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,2.6,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,3,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,2,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3213,Archidendron,28,NA,7,13.5,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3214,Parashoreatomentella,22,15,3,3,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3214,Parashoreatomentella,22,15,3,2.5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3214,Parashoreatomentella,22,15,3,2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3216,Callicarpa,22,12,1,3,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3217,Diospyros,17,NA,3,3,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3217,Diospyros,17,NA,3,3.5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3217,Diospyros,17,NA,3,2.5,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3225,Shorealeptoderma,50,NA,3,2,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3225,Shorealeptoderma,50,NA,3,3,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3225,Shorealeptoderma,50,NA,3,5,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3226,Drypetes,15,NA,3,6.2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3226,Drypetes,15,NA,3,2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3226,Drypetes,15,NA,3,2.2,,20
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3227,Artocarpusanisophyllus,50,28,5,2.5,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3227,Artocarpusanisophyllus,50,28,5,3,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3227,Artocarpusanisophyllus,50,28,5,2,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3227,Artocarpusanisophyllus,50,28,5,10,,30
Sabahmas Rainbow Ridge,1,F16P1,19/10/2017,3227,Artocarpusanisophyllus,50,28,5,2.2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3240,Dimocarpuslongan,10,NA,1,3.4,,20
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3241,Parashoreatomentella,24,NA,2,6.2,,20
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3241,Parashoreatomentella,24,NA,2,3.3,,20
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3247,Dipterocarpuscaudiferus,28,20,3,6,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3247,Dipterocarpuscaudiferus,28,20,3,4,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3247,Dipterocarpuscaudiferus,28,20,3,3,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3248,Chisocheton,18.3,NA,1,7.4,,20
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.5,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.3,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.1,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,3,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,5.6,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.7,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,4.2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.6,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.4,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,2.1,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,3.8,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3253,Actinodaphne,35,23,13,5.6,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3257,Dipterocarpuscaudiferus,45,25,5,13,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3257,Dipterocarpuscaudiferus,45,25,5,10,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3257,Dipterocarpuscaudiferus,45,25,5,2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3257,Dipterocarpuscaudiferus,45,25,5,3,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3257,Dipterocarpuscaudiferus,45,25,5,4,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3266,Dipterocarpuscaudiferus,23.3,18,1,6,,20
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3268,Mallotus,17,NA,4,9.5,,20
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3268,Mallotus,17,NA,4,4.3,,20
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3268,Mallotus,17,NA,4,2.3,,20
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3268,Mallotus,17,NA,4,4,,20
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3269,Garcinia,25,16,3,2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3269,Garcinia,25,16,3,4.7,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3269,Garcinia,25,16,3,3,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3272,Macarangapearsonii,30,15,1,8,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3279,Artocarpusanisophyllus,30,NA,7,8,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3279,Artocarpusanisophyllus,30,NA,7,5,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3279,Artocarpusanisophyllus,30,NA,7,3,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3279,Artocarpusanisophyllus,30,NA,7,4,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3279,Artocarpusanisophyllus,30,NA,7,2.2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3279,Artocarpusanisophyllus,30,NA,7,3.3,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3279,Artocarpusanisophyllus,30,NA,7,2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,4,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,3.5,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,10,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,12,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,8,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,5,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,4,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3282,Neonauclea,25,NA,11,4,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3289,Shoreagibbosa,90,45,7,4.5,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3289,Shoreagibbosa,90,45,7,7.2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3289,Shoreagibbosa,90,45,7,20.2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3289,Shoreagibbosa,90,45,7,2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3289,Shoreagibbosa,90,45,7,2.2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3289,Shoreagibbosa,90,45,7,4,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3289,Shoreagibbosa,90,45,7,2.3,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3290,Archidendron,42,NA,3,3.5,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3290,Archidendron,42,NA,3,4,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3290,Archidendron,42,NA,3,4,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3292,Chisochetonsarawakensis,30,NA,4,2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3292,Chisochetonsarawakensis,30,NA,4,2,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3292,Chisochetonsarawakensis,30,NA,4,5.8,,30
Sabahmas Rainbow Ridge,2,F16P2,18/10/2017,3292,Chisochetonsarawakensis,30,NA,4,2.2,,30
Sabahmas Rainbow Ridge,3,F16P3,18/10/2017,3300,Diospyros,15.7,NA,6,2.6,,20
